timestamp,Tx,Ty,Tz,Qx,Qy,Qz,Qw
RT913_274,-0.007138,0.928223,6.609687,0.203816,-0.967527,-0.121939,-0.086500
RT913_275,0.261108,1.056641,7.112812,0.202366,-0.967962,-0.111152,-0.098708
RT913_276,0.248394,0.993652,6.858515,0.204674,-0.970761,-0.092149,-0.085085
RT913_277,0.300388,0.612305,5.534394,0.173293,-0.977392,-0.098205,-0.070925
RT913_278,0.079638,0.951172,6.644551,0.146260,-0.982156,-0.099605,-0.063689
RT913_279,0.172559,1.256836,7.594062,0.130684,-0.982534,-0.123232,-0.048606
RT913_280,0.206503,1.208984,7.531172,0.099991,-0.984930,-0.136203,-0.036931
RT913_281,0.121699,0.929199,6.649336,0.093028,-0.982461,-0.150855,-0.057954
RT913_282,0.375996,1.283203,7.382148,0.095874,-0.980332,-0.158290,-0.068572
RT913_283,0.252708,1.108398,7.089570,0.109086,-0.981554,-0.135848,-0.078719
RT913_284,0.019030,1.125000,6.848261,0.106392,-0.983599,-0.115537,-0.088681
RT913_285,-0.055344,1.017578,6.393672,0.108855,-0.983897,-0.114459,-0.083643
RT913_286,0.387349,1.336914,7.547578,0.079850,-0.988981,-0.109782,-0.059061
RT913_287,0.007053,1.012695,6.828437,0.095011,-0.989766,-0.089725,-0.057325
RT913_288,0.571260,1.116211,7.107344,0.102418,-0.987920,-0.105154,-0.049663
RT913_289,-0.228640,0.820801,5.979072,0.185686,-0.974837,-0.088916,-0.085482
RT913_290,0.022663,0.837891,5.956172,0.208512,-0.972346,-0.072837,-0.075903
RT913_291,0.013041,0.416504,5.119453,0.225790,-0.966974,-0.091032,-0.075447
RT913_292,-0.158254,0.518555,5.015547,0.203222,-0.965611,-0.146922,-0.068638
RT913_293,-0.180278,0.587891,5.553535,0.193610,-0.968126,-0.148708,-0.055970
RT913_294,0.175964,0.719238,5.674189,0.119552,-0.974254,-0.190795,-0.011544
RT913_295,0.077084,0.524414,5.116035,0.104258,-0.972994,-0.205867,-0.005567
RT913_296,0.175397,0.520020,5.130391,0.115367,-0.976152,-0.183294,-0.014876
RT913_297,0.155303,0.937988,6.453145,0.108522,-0.977922,-0.178294,-0.010162
RT913_298,0.097916,0.467041,5.301289,0.074223,-0.975986,-0.204080,-0.017112
RT913_299,-0.063688,0.509766,4.902754,0.073790,-0.982561,-0.167709,-0.031654
RT913_300,-0.064823,0.701660,5.582246,0.063143,-0.983877,-0.161645,-0.043236
RT913_301,-0.111766,0.471924,5.118769,0.035943,-0.986760,-0.154938,-0.031741
RT913_302,0.184819,0.666992,5.433222,0.047152,-0.989818,-0.130435,-0.031984
RT913_303,-0.026026,0.506836,5.163203,0.056495,-0.989051,-0.133326,-0.028471
RT913_304,-0.085087,0.548828,5.260273,0.031451,-0.989211,-0.141996,-0.017590
RT913_305,0.053073,0.461670,5.094843,0.017921,-0.988051,-0.152200,-0.016401
RT913_306,-0.000732,0.585938,5.592500,-0.019046,-0.985069,-0.170252,-0.017025
RT913_307,0.306292,0.842285,6.008467,-0.038053,-0.983404,-0.176638,-0.016337
RT913_308,0.082022,1.024414,6.178339,-0.042720,-0.984231,-0.171160,-0.012973
RT913_309,-0.004541,0.684082,5.678975,-0.078728,-0.978736,-0.187405,-0.027502
RT913_310,-0.019938,0.703125,5.769551,-0.086805,-0.981451,-0.167321,-0.034969
RT913_311,0.128511,1.022461,6.188593,-0.048267,-0.983958,-0.166605,-0.041700
RT913_312,0.357378,1.000977,6.104853,-0.035305,-0.981714,-0.181941,-0.043467
RT913_313,0.211044,0.776367,5.468770,-0.074375,-0.976481,-0.197996,-0.041853
RT913_314,0.314465,0.910156,6.199531,-0.025386,-0.980090,-0.195331,-0.025011
RT913_315,0.232727,0.777344,5.833125,-0.015400,-0.979134,-0.201787,-0.018463
RT913_316,0.330132,0.817871,5.944551,0.001415,-0.984400,-0.175530,-0.011988
RT913_317,0.374180,0.993164,6.259004,0.013049,-0.989419,-0.143257,-0.018890
RT913_318,0.198102,0.787109,5.685127,0.051737,-0.990873,-0.123000,-0.019115
RT913_319,0.345798,0.881836,5.915840,0.056801,-0.993346,-0.097896,-0.021283
RT913_320,0.374634,0.831543,5.869013,0.077489,-0.991902,-0.098282,-0.021589
RT913_321,-0.028310,0.440674,4.936934,0.077747,-0.986636,-0.142115,-0.017538
RT913_322,0.000439,0.445557,4.637519,0.068925,-0.986831,-0.145691,-0.013696
RT913_323,0.146675,0.610352,5.098261,0.079910,-0.988626,-0.126111,-0.018144
RT913_324,0.176078,0.561523,5.019648,0.084327,-0.984647,-0.151963,-0.016332
RT913_325,-0.046716,0.606445,4.883613,0.075718,-0.986648,-0.143610,-0.013013
RT913_326,0.491338,0.976074,5.999238,0.059974,-0.988480,-0.138566,-0.010449
RT913_327,0.208546,0.614746,5.641035,0.050299,-0.986688,-0.154478,-0.007327
RT913_328,0.237495,0.902832,6.082636,0.068000,-0.990172,-0.119768,-0.024293
RT913_329,0.417092,0.982910,6.063496,0.055007,-0.992654,-0.101664,-0.035729
RT913_330,0.280408,0.857910,5.891230,0.044490,-0.992073,-0.112248,-0.034812
RT913_331,0.662988,1.078125,6.308222,0.028948,-0.995243,-0.089220,-0.026331
RT913_332,0.277456,0.775391,5.429804,0.042771,-0.995106,-0.085940,-0.023413
RT913_333,0.176078,0.567383,5.738105,0.018162,-0.994015,-0.106579,-0.015649
RT913_334,0.448652,0.736816,5.520722,0.007596,-0.996771,-0.079891,0.002515
RT913_335,0.509502,0.899902,5.876533,0.020903,-0.998324,-0.053850,-0.003417
RT913_336,0.427764,0.618652,5.390840,0.034891,-0.997108,-0.065246,-0.017351
RT913_337,0.334446,0.590820,4.928047,0.023591,-0.998349,-0.049226,-0.017896
RT913_338,0.286765,0.666992,5.141328,0.018879,-0.995730,-0.090333,0.002288
RT913_339,0.388257,0.610840,5.047676,0.028431,-0.993658,-0.108696,-0.004469
RT913_340,0.633926,0.823730,5.738447,0.017816,-0.994785,-0.100197,0.006837
RT913_341,0.356470,0.564453,4.760566,0.011467,-0.995431,-0.094303,0.009632
RT913_342,0.284495,0.561035,5.192597,0.012242,-0.994584,-0.102746,0.009762
RT913_343,0.299934,0.538574,4.875410,0.017346,-0.997506,-0.068404,0.000907
RT913_344,0.553096,0.967773,5.921309,0.022084,-0.997371,-0.068879,0.004380
RT913_345,-0.023869,0.512207,4.790644,0.009717,-0.995619,-0.092916,0.003969
RT913_346,0.307881,0.791504,5.599336,0.006449,-0.997719,-0.067097,-0.003753
RT913_347,0.135776,0.608398,5.022383,0.013384,-0.998851,-0.044111,-0.013073
RT913_348,0.409373,0.545898,4.820723,0.013188,-0.998809,-0.045971,-0.009617
RT913_349,0.239312,0.742188,5.179609,0.013853,-0.998942,-0.039591,-0.018873
RT913_350,0.296755,0.584961,5.107148,0.029125,-0.998860,-0.026553,-0.026927
RT913_351,0.035590,0.466797,4.515840,0.011251,-0.998190,-0.043840,-0.039594
RT913_352,0.103138,0.666992,4.992304,0.000056,-0.998706,-0.041871,-0.028853
RT913_353,0.474082,0.900879,5.628730,-0.004937,-0.998192,-0.051931,-0.029867
RT913_354,0.130554,0.532715,4.897285,-0.020501,-0.997618,-0.058441,-0.030377
RT913_355,0.441160,0.959961,5.742548,-0.022096,-0.997942,-0.055025,-0.024408
RT913_356,-0.057103,0.800293,5.220625,-0.006844,-0.999451,-0.032289,-0.002909
RT913_357,0.314011,0.661621,5.014863,-0.003634,-0.999986,0.002134,-0.003079
RT913_358,0.098937,0.521973,5.103730,-0.018840,-0.998894,0.043086,-0.000013
RT913_359,0.291760,0.562500,4.894551,-0.026687,-0.998810,0.040443,0.005490
RT913_360,0.033036,0.468018,5.051777,-0.016435,-0.999299,0.032245,0.009592
RT913_361,0.069932,0.630859,5.262324,-0.004278,-0.998213,0.054912,0.023192
RT913_362,0.006712,0.479736,4.854902,-0.008301,-0.999070,0.031609,0.028119
RT913_363,-0.035278,0.490479,5.122871,0.012922,-0.999221,-0.016622,0.033372
RT913_364,-0.081682,0.513184,4.889082,0.034961,-0.998497,-0.009827,0.041050
RT913_365,0.060736,0.472168,4.509004,0.041880,-0.998184,0.013175,0.041235
RT913_366,-0.098143,0.464355,4.606074,0.053473,-0.997850,-0.017363,0.033690
RT913_367,0.031674,0.511230,4.781074,0.047582,-0.998197,-0.025630,0.026100
RT913_368,0.055315,0.697266,5.166621,0.055584,-0.998169,0.008588,0.022259
RT913_369,0.162228,0.449951,4.623847,0.061067,-0.997728,-0.006769,0.027651
RT913_370,-0.030198,0.420654,4.567793,0.072538,-0.995902,0.041451,0.034638
RT913_371,0.046772,0.498779,4.725019,0.058608,-0.996928,0.037278,0.036187
RT913_372,0.129192,0.359131,4.880879,0.059998,-0.995383,0.049541,0.056203
RT913_373,-0.059317,0.382812,5.066133,0.009792,-0.997302,0.046512,0.055932
RT913_374,0.023599,0.501465,5.144063,0.004861,-0.997624,0.048609,0.048570
RT913_375,-0.041096,0.519531,5.096894,-0.035591,-0.998330,-0.004337,0.045297
RT913_376,0.124991,0.583008,4.835762,-0.034431,-0.998368,0.011308,0.044127
RT913_377,-0.034909,0.567383,5.224043,-0.036011,-0.998982,0.014282,0.023118
RT913_378,0.252253,0.479248,4.671699,-0.011955,-0.999658,-0.008836,0.021512
RT913_379,0.261562,0.568848,4.566426,-0.008634,-0.999530,0.021907,0.019631
RT913_380,0.192993,0.803711,5.098945,0.020400,-0.999101,0.032385,0.018223
RT913_381,0.223077,0.607910,4.528144,0.026295,-0.996402,0.077109,0.023372
RT913_382,0.047113,0.567871,4.666230,0.034795,-0.991069,0.126780,0.022324
RT913_383,0.165179,0.479004,4.837129,0.042396,-0.988988,0.137628,0.034126
RT913_384,0.112220,0.525391,4.785176,0.029757,-0.988991,0.140784,0.034503
RT913_385,-0.000299,0.563965,4.681269,0.020465,-0.982535,0.179632,0.044026
RT913_386,0.152351,0.485840,4.406465,0.022838,-0.984171,0.170136,0.044052
RT913_387,-0.162001,0.369629,4.623847,0.020453,-0.987483,0.144273,0.060361
RT913_388,0.055627,0.350098,4.752363,0.014753,-0.981120,0.187562,0.044792
RT913_389,-0.030198,0.493408,4.974531,0.031715,-0.979375,0.192960,0.050852
RT913_390,0.062155,0.574219,4.974531,0.041935,-0.982823,0.176048,0.036162
RT913_391,0.250210,0.571289,4.837129,0.044171,-0.985937,0.159934,0.019950
RT913_392,-0.067831,0.567871,4.929414,0.059276,-0.988854,0.136017,0.012414
RT913_393,0.147242,0.550781,4.634785,0.071509,-0.985766,0.149628,0.027625
RT913_394,0.127262,0.482178,4.481660,0.081651,-0.975407,0.200832,0.039769
RT913_395,-0.013282,0.350830,4.601973,0.079271,-0.977520,0.191362,0.039378
RT913_396,0.148945,0.437988,4.592402,0.094813,-0.972918,0.207084,0.039453
RT913_397,0.153600,0.502930,4.604707,0.090207,-0.967887,0.231480,0.038403
RT913_398,0.187544,0.613281,4.532246,0.102370,-0.971882,0.209314,0.033948
RT913_399,-0.070045,0.477539,4.488496,0.099058,-0.972568,0.208978,0.025026
RT913_400,0.218763,0.579590,4.507637,0.108204,-0.968870,0.220901,0.028011
RT913_401,-0.167336,0.402100,4.872675,0.109061,-0.966113,0.230134,0.042066
RT913_402,0.107168,0.686523,4.667598,0.126602,-0.959319,0.247240,0.050507
RT913_403,0.030822,0.496338,4.465254,0.130357,-0.952292,0.271003,0.052007
RT913_404,0.208887,0.485107,4.603340,0.128559,-0.966922,0.215201,0.047143
RT913_405,0.241809,0.473877,4.222578,0.119214,-0.969403,0.207752,0.053707
RT913_406,0.042373,0.492920,4.405097,0.113177,-0.967738,0.217574,0.057764
RT913_407,0.110006,0.492432,4.533613,0.094224,-0.979316,0.171876,0.050205
RT913_408,0.323093,0.400879,4.379121,0.067842,-0.978304,0.186962,0.058004
RT913_409,0.127943,0.427002,4.249922,0.068808,-0.964752,0.246029,0.063160
RT913_410,0.355107,0.424561,4.459785,0.043084,-0.973666,0.218013,0.050880
RT913_411,0.142588,0.385986,4.496699,0.036989,-0.980643,0.187100,0.044315
RT913_412,0.198442,0.449707,4.320332,0.031044,-0.978437,0.196957,0.053898
RT913_413,0.350112,0.412109,4.263594,0.046733,-0.979388,0.188882,0.054201
RT913_414,0.233635,0.423340,4.424238,0.040028,-0.983831,0.168718,0.044826
RT913_415,0.021740,0.432617,4.607441,0.020831,-0.974528,0.220332,0.036257
RT913_416,0.173013,0.397949,4.233516,0.001938,-0.976533,0.212718,0.033624
RT913_417,0.341938,0.494385,4.565059,0.012729,-0.970012,0.241618,0.023123
RT913_418,0.294939,0.401123,4.432441,0.003312,-0.978757,0.204979,0.002837
RT913_419,0.130554,0.428467,4.126875,-0.007038,-0.987624,0.156670,-0.002081
RT913_420,0.248621,0.382812,4.477559,0.029895,-0.987976,0.151321,0.010578
RT913_421,0.223759,0.489990,4.364082,0.039984,-0.988105,0.148296,0.007552
RT913_422,0.221375,0.377441,4.310761,0.040378,-0.991665,0.122344,0.001358
RT913_423,0.284268,0.438232,4.340840,0.036150,-0.987364,0.154133,-0.006975
RT913_424,0.360784,0.590820,4.306660,0.045789,-0.970558,0.236441,0.004121
RT913_425,0.258838,0.476562,4.394160,0.070942,-0.963861,0.256572,0.010506
RT913_426,0.313330,0.390381,4.604707,0.089948,-0.949116,0.301302,0.017465
RT913_427,0.108360,0.400879,4.291621,0.091416,-0.933629,0.346083,0.014330
RT913_428,0.091672,0.408936,4.317597,0.101008,-0.935591,0.337951,0.016017
RT913_429,0.095078,0.415283,4.416035,0.071739,-0.958502,0.275789,0.008263
RT913_430,0.056223,0.451416,4.069453,0.051236,-0.957160,0.284921,0.006260
RT913_431,0.175397,0.404297,4.379121,0.016112,-0.968667,0.247732,-0.007331
RT913_432,0.167336,0.414795,4.385957,0.006595,-0.976489,0.215348,0.007135
RT913_433,0.204005,0.379150,4.498066,0.010681,-0.971033,0.237387,0.025078
RT913_434,-0.097916,0.351074,4.379121,0.031652,-0.966069,0.254317,0.032125
RT913_435,0.128738,0.390625,4.755097,0.019107,-0.977181,0.210615,0.019827
RT913_436,0.043253,0.338867,4.195234,0.033846,-0.972637,0.229707,0.008149
RT913_437,0.261335,0.468994,4.405097,0.007915,-0.974376,0.223725,-0.021817
RT913_438,0.037804,0.479248,4.320332,0.007978,-0.970383,0.239709,-0.028869
RT913_439,-0.132144,0.466064,4.181562,0.008700,-0.961728,0.272865,-0.023425
RT913_440,0.326726,0.454346,4.063984,0.004502,-0.965549,0.258907,-0.025718
RT913_441,0.156211,0.383545,4.258125,-0.001843,-0.967844,0.250557,-0.022248
RT913_442,0.174375,0.418213,4.124141,0.031647,-0.957798,0.285657,0.004561
RT913_443,0.257703,0.432861,4.320332,0.036467,-0.963531,0.264987,0.007727
RT913_444,0.300842,0.397705,4.308027,0.041682,-0.965063,0.258617,0.005683
RT913_445,0.376223,0.391357,4.236250,0.030204,-0.957441,0.286801,-0.011844
RT913_446,0.127603,0.382812,4.135078,0.034668,-0.953685,0.298590,-0.011254
RT913_447,0.269736,0.460449,4.129609,0.040705,-0.956380,0.289241,-0.004539
RT913_448,0.338987,0.439697,4.058516,0.048219,-0.955422,0.290473,-0.021663
RT913_449,0.455691,0.427979,4.217109,0.034489,-0.963111,0.260994,-0.055769
RT913_450,0.206843,0.440430,4.176094,0.050460,-0.959671,0.273301,-0.042324
RT913_451,0.248848,0.440918,4.099531,0.067064,-0.952976,0.293484,-0.034740
RT913_452,0.321050,0.434814,3.924531,0.058454,-0.953922,0.288207,-0.059608
RT913_453,0.320596,0.456055,3.995625,0.069285,-0.944687,0.318257,-0.038450
RT913_454,0.204573,0.489990,4.039375,0.096006,-0.927249,0.361384,-0.019832
RT913_455,0.160979,0.357910,4.020234,0.121511,-0.916220,0.381788,-0.003750
RT913_456,0.237722,0.382324,4.088593,0.115000,-0.908555,0.401538,0.008408
RT913_457,0.285857,0.430176,4.102265,0.126039,-0.892006,0.433244,0.027193
RT913_458,0.242263,0.373047,4.346309,0.127286,-0.898919,0.418783,0.019059
RT913_459,0.027189,0.360840,4.047578,0.124326,-0.897808,0.421436,0.029582
RT913_460,0.072372,0.396240,3.927266,0.129310,-0.895405,0.424944,0.030853
RT913_461,0.357151,0.352783,3.998359,0.131419,-0.906160,0.401643,0.016888
RT913_462,0.265195,0.364746,3.924531,0.129916,-0.906309,0.402043,0.009323
RT913_463,0.021485,0.351807,3.981953,0.115119,-0.917595,0.380471,-0.003001
RT913_464,0.113696,0.316406,3.992890,0.114549,-0.927355,0.355437,-0.023581
RT913_465,0.062212,0.378418,3.946406,0.113332,-0.925465,0.360344,-0.028690
RT913_466,0.123289,0.371826,3.664766,0.122529,-0.922186,0.366019,-0.024280
RT913_467,0.272915,0.408447,3.984687,0.125542,-0.923543,0.361859,-0.019127
RT913_468,0.204459,0.368652,3.905391,0.121391,-0.913974,0.387059,-0.010090
RT913_469,0.210022,0.380371,3.891719,0.133110,-0.900992,0.412910,0.000153
RT913_470,0.245215,0.434570,3.990156,0.116947,-0.917518,0.379302,-0.024779
RT913_471,0.319233,0.392334,4.214375,0.087782,-0.924019,0.368519,-0.051744
RT913_472,0.163817,0.522949,3.960078,0.078732,-0.928296,0.355245,-0.076605
RT913_473,0.136117,0.417969,4.055781,0.095801,-0.929885,0.345777,-0.081089
RT913_474,0.262017,0.427490,4.377754,0.089188,-0.929909,0.347221,-0.082171
RT913_475,0.153259,0.361816,3.908125,0.094232,-0.919686,0.373400,-0.076615
RT913_476,0.182208,0.340088,3.946406,0.121267,-0.903242,0.408880,-0.047590
RT913_477,0.113923,0.375977,3.946406,0.128664,-0.898402,0.418391,-0.035620
RT913_478,0.230797,0.335449,4.072187,0.124226,-0.892766,0.431441,-0.037356
RT913_479,0.191631,0.341797,3.954609,0.122870,-0.901853,0.410732,-0.053513
RT913_480,0.292668,0.423584,4.047578,0.133544,-0.894721,0.425221,-0.028778
RT913_481,0.200486,0.375000,3.858906,0.154895,-0.890615,0.426174,-0.034461
RT913_482,0.284722,0.298096,3.924531,0.162314,-0.888488,0.427214,-0.041611
RT913_483,0.376677,0.386230,4.083125,0.154805,-0.887295,0.433046,-0.034858
RT913_484,0.180392,0.405029,3.820625,0.170769,-0.876040,0.450830,-0.012009
RT913_485,0.109609,0.350586,3.924531,0.165874,-0.881565,0.441761,-0.013312
RT913_486,0.065674,0.383545,3.812422,0.136726,-0.894254,0.425543,-0.023013
RT913_487,0.000354,0.322021,4.181562,0.135226,-0.896492,0.421444,-0.019999
RT913_488,0.250437,0.437500,4.217109,0.140124,-0.900272,0.411745,-0.018484
RT913_489,-0.002781,0.313721,3.703047,0.127746,-0.898775,0.419130,-0.014610
RT913_490,0.126013,0.346924,3.981953,0.135628,-0.898531,0.416534,-0.027313
RT913_491,0.133960,0.334961,3.897187,0.152955,-0.894052,0.420733,-0.016101
RT913_492,0.266104,0.396729,4.154219,0.144805,-0.889849,0.432637,0.005099
RT913_493,0.202529,0.351318,4.058516,0.058245,-0.906526,0.414894,-0.051772
RT913_494,0.177781,0.311523,4.548652,0.052595,-0.917699,0.387245,-0.071437
RT913_495,0.299480,0.387451,4.126875,0.042246,-0.913951,0.398812,-0.062109
RT913_496,0.245442,0.375000,4.085859,0.052035,-0.907581,0.413848,-0.048161
RT913_497,0.234998,0.377441,4.233516,0.061770,-0.905945,0.414828,-0.058021
RT913_498,0.305383,0.343750,4.331269,0.153844,-0.879184,0.450888,0.008230
RT913_499,0.306519,0.296631,3.894453,0.147767,-0.874102,0.462686,0.005700
RT913_500,0.293804,0.335693,4.072187,0.158204,-0.878078,0.451586,-0.004544
RT913_501,0.228300,0.439453,4.318965,0.142467,-0.889014,0.434454,-0.024645
RT913_502,0.280862,0.421387,4.266328,0.151034,-0.885712,0.438678,-0.016283
RT913_503,0.356697,0.386475,4.219844,0.145522,-0.892122,0.425960,-0.038720
RT913_504,0.172104,0.360840,3.869843,0.157725,-0.891397,0.423459,-0.034878
RT913_505,0.230229,0.381348,4.066719,0.147414,-0.895126,0.418156,-0.046511
RT913_506,0.263152,0.377930,4.323066,0.138535,-0.893222,0.424467,-0.052828
RT913_507,0.098483,0.438721,3.713984,0.117966,-0.893171,0.429133,-0.064608
RT913_508,0.321504,0.406006,4.299824,0.132886,-0.889675,0.433597,-0.053035
RT913_509,0.256113,0.383545,4.044844,0.134657,-0.883827,0.445109,-0.050953
RT913_510,0.269282,0.323242,4.129609,0.141212,-0.867582,0.476564,-0.015741
RT913_511,0.195037,0.372314,4.077656,0.149871,-0.865132,0.478464,-0.012521
RT913_512,0.152805,0.312988,4.225312,0.164663,-0.864048,0.475716,-0.001233
RT913_513,0.134187,0.370117,3.856172,0.161417,-0.860807,0.482547,0.010151
RT913_514,0.262471,0.343506,4.135078,0.170490,-0.862322,0.476719,0.008492
RT913_515,0.250891,0.358154,4.042109,0.177716,-0.870471,0.458911,-0.009914
RT913_516,0.155416,0.390381,3.850703,0.162707,-0.874713,0.456494,-0.004110
RT913_517,0.245669,0.363037,4.132344,0.152131,-0.882264,0.445220,-0.015679
RT913_518,0.312876,0.367920,4.140547,0.128546,-0.895227,0.425395,-0.032928
RT913_519,0.218990,0.383057,4.135078,0.111055,-0.884061,0.453641,-0.017654
RT913_520,0.357832,0.406494,4.115937,0.111018,-0.881253,0.459300,-0.010585
RT913_521,0.328088,0.362305,4.143281,0.089431,-0.877173,0.470821,-0.029953
RT913_522,0.280408,0.435059,3.894453,0.074429,-0.872048,0.482937,-0.027672
RT913_523,0.391663,0.409424,4.061250,0.056063,-0.871996,0.483783,-0.049332
RT913_524,0.327634,0.393799,4.126875,0.052963,-0.884593,0.458610,-0.066075
RT913_525,0.322866,0.415283,3.913594,0.039244,-0.884104,0.461037,-0.065309
RT913_526,0.311060,0.420410,3.845234,0.061385,-0.894115,0.438652,-0.066141
RT913_527,0.184933,0.362549,3.880781,0.072764,-0.902923,0.416144,-0.079124
RT913_528,0.363508,0.425781,3.921797,0.114132,-0.893343,0.431450,-0.052563
RT913_529,0.200145,0.395508,3.930000,0.135618,-0.885289,0.442832,-0.042084
RT913_530,0.205935,0.339111,4.003828,0.122839,-0.882489,0.451219,-0.050253
RT913_531,0.215471,0.355957,3.995625,0.132665,-0.872589,0.468963,-0.032602
RT913_532,-0.044984,0.266846,4.039375,0.145633,-0.866433,0.476994,-0.023686
RT913_533,0.194583,0.274414,3.930000,0.152548,-0.859129,0.488362,-0.011346
RT913_534,0.095759,0.300049,3.765937,0.136323,-0.860519,0.490646,-0.013790
RT913_535,0.098937,0.289551,3.722188,0.151996,-0.864264,0.479354,-0.012828
RT913_536,0.219558,0.364258,3.910859,0.120510,-0.871250,0.473834,-0.043381
RT913_537,0.256340,0.338135,4.053047,0.102111,-0.867091,0.484916,-0.050830
RT913_538,0.238403,0.399414,3.290156,0.065617,-0.881038,0.458489,-0.096199
RT913_539,0.289036,0.357910,3.987422,0.039672,-0.879698,0.461756,-0.106482
RT913_540,0.219331,0.399170,3.711250,0.016384,-0.872332,0.474088,-0.118358
RT913_541,0.177100,0.336670,3.834297,0.048621,-0.865922,0.487122,-0.102603
RT913_542,0.044218,0.274414,4.749629,0.041280,-0.864592,0.490045,-0.103111
RT913_543,0.139069,0.370605,3.697578,0.042831,-0.849517,0.519150,-0.083482
RT913_544,0.199805,0.369385,3.837031,0.075651,-0.854296,0.507289,-0.084332
RT913_545,0.072827,0.327881,4.320332,0.077673,-0.861324,0.493605,-0.091881
RT913_546,0.125332,0.335205,3.826094,0.060253,-0.862237,0.493591,-0.096356
RT913_547,0.177781,0.403076,3.448750,0.056419,-0.861478,0.490539,-0.118510
RT913_548,0.273823,0.331055,4.436543,0.075374,-0.861089,0.490684,-0.109882
RT913_549,0.191631,0.331787,3.820625,0.057734,-0.857973,0.498542,-0.109566
RT913_550,0.136685,0.326904,3.462422,0.059182,-0.859444,0.491579,-0.127297
RT913_551,0.261108,0.360107,4.066719,0.072318,-0.859177,0.492546,-0.118254
RT913_552,0.215698,0.373535,3.694844,0.103821,-0.853288,0.504668,-0.080197
RT913_553,0.148605,0.293701,4.187031,0.086378,-0.862097,0.488992,-0.101066
RT913_554,0.068286,0.280029,4.118672,0.075914,-0.864017,0.482660,-0.121455
RT913_555,0.116193,0.381592,3.547187,0.113013,-0.855785,0.498279,-0.081108
RT913_556,0.170175,0.398926,3.672969,0.113855,-0.859776,0.489640,-0.089860
RT913_557,0.034739,0.318604,3.667500,0.093349,-0.863405,0.485783,-0.099161
RT913_558,0.117158,0.352295,3.785078,0.094292,-0.857116,0.499730,-0.082046
RT913_559,0.082476,0.361328,3.979218,0.102402,-0.855860,0.501031,-0.077369
RT913_560,0.128170,0.316162,3.998359,0.090604,-0.855908,0.503525,-0.075328
RT913_561,0.095532,0.360596,3.675703,0.101193,-0.842502,0.526847,-0.048822
RT913_562,0.167109,0.333984,3.897187,0.097472,-0.844906,0.523139,-0.054387
RT913_563,0.134073,0.280762,4.271797,0.095823,-0.853848,0.505703,-0.077627
RT913_564,-0.018945,0.339844,3.689375,0.095737,-0.846962,0.519947,-0.056075
RT913_565,0.066072,0.335449,3.219062,0.069465,-0.855940,0.505724,-0.082368
RT913_566,-0.050349,0.217285,4.362715,0.044946,-0.864640,0.489725,-0.102699
RT913_567,0.006478,0.398682,3.517109,0.064926,-0.862344,0.494219,-0.088851
RT913_568,0.114377,0.253662,3.686641,0.084915,-0.855524,0.506674,-0.064422
RT913_569,0.156779,0.364990,3.292891,0.081320,-0.861372,0.497366,-0.063666
RT913_570,0.108019,0.292969,3.607344,0.108631,-0.852007,0.510648,-0.039000
RT913_571,0.120791,0.289551,3.476094,0.113758,-0.846347,0.519634,-0.027146
RT913_572,-0.081057,0.236938,3.415937,0.112627,-0.845260,0.521686,-0.026374
RT913_573,0.081057,0.331055,3.577266,0.101564,-0.844288,0.525951,-0.015409
RT913_574,0.119883,0.287598,3.601875,0.130416,-0.841100,0.524921,0.000294
RT913_575,-0.028452,0.216431,3.946406,0.130251,-0.842167,0.523104,0.012323
RT913_576,0.077197,0.196899,3.670234,0.118790,-0.844602,0.522027,0.004925
RT913_577,0.133733,0.223633,3.560859,0.091462,-0.851222,0.516479,-0.017459
RT913_578,0.209681,0.297363,3.891719,0.097251,-0.851877,0.514483,-0.012424
RT913_579,0.119429,0.257812,3.484297,0.057199,-0.852124,0.519278,-0.031026
RT913_580,-0.054890,0.214722,3.949141,0.031332,-0.857982,0.510015,-0.052631
RT913_581,-0.001703,0.212524,4.286152,0.039706,-0.861261,0.504369,-0.047595
RT913_582,0.117272,0.253174,3.775508,0.045350,-0.860611,0.506097,-0.034014
RT913_583,0.061644,0.177246,3.671602,0.018427,-0.863677,0.500608,-0.055806
RT916_001,-1.431328,1.503906,10.000313,0.634111,-0.567034,0.095865,-0.516899
RT916_002,-1.351406,1.615234,10.358515,-0.848394,-0.172859,-0.178561,0.467400
RT916_003,-1.246963,1.702148,10.470625,-0.157261,-0.977443,0.074013,-0.119988
RT916_004,-1.263311,1.569336,9.934687,0.679476,-0.525219,0.082694,-0.505589
RT916_005,-1.296914,1.722656,10.631952,-0.690197,-0.689122,-0.088466,0.202269
RT916_006,-1.444043,1.602539,10.383125,-0.461595,-0.883539,-0.061924,-0.049530
RT916_007,-1.625684,1.697266,10.188984,-0.685871,-0.697256,-0.207051,0.023346
RT916_008,-1.232432,1.604492,9.940156,-0.761415,-0.531506,-0.366534,0.058321
RT916_009,-1.250596,1.593750,9.942890,-0.848126,-0.160792,-0.469974,0.184263
RT916_010,-1.336875,1.583984,9.926484,0.759799,-0.170645,0.592618,-0.205888
RT916_011,-1.710147,1.610352,10.090547,0.678835,-0.382975,0.565848,-0.268941
RT916_012,-1.621143,1.530273,9.879999,0.567137,-0.543586,0.519478,-0.336172
RT916_013,-0.294939,1.463867,8.974922,0.566074,-0.554608,0.516632,-0.324131
